"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2020","2020","ISK","Iceland Krona","0","Units","2021","2021",11067122.9862506,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2021","2021","ISK","Iceland Krona","0","Units","2021","2021",11705368.1265753,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",53488.2024784892,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",53078.5631775108,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",54603.9763372715,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",53217.255783535,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",56431.0478289554,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",60808.0904897415,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",64006.9673652845,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",65929.0337568241,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",58445.6484487622,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",49479.0609752294,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",50917.6417549352,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",53077.5654071639,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",52802.632657995,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",53607.2716495334,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",54368.3356056534,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",57962.6164979757,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",62493.6799826106,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",68447.6880210392,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",72338.2934656177,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",71578.0959430844,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",68671.1182802012,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",72434.3967461246,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2000","2000","NZD","New Zealand Dollar","0","Units",,,38144.5569337542,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2001","2001","NZD","New Zealand Dollar","0","Units",,,39669.7919740929,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2002","2002","NZD","New Zealand Dollar","0","Units",,,41227.4729785209,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2003","2003","NZD","New Zealand Dollar","0","Units",,,42961.392378729,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2004","2004","NZD","New Zealand Dollar","0","Units",,,45051.4427853477,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2005","2005","NZD","New Zealand Dollar","0","Units",,,46698.4167301703,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2006","2006","NZD","New Zealand Dollar","0","Units",,,48381.9339561182,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2007","2007","NZD","New Zealand Dollar","0","Units",,,52039.2117308438,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2008","2008","NZD","New Zealand Dollar","0","Units",,,53373.9306748616,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2009","2009","NZD","New Zealand Dollar","0","Units",,,55440.9802280316,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2010","2010","NZD","New Zealand Dollar","0","Units",,,56754.5465191769,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2011","2011","NZD","New Zealand Dollar","0","Units",,,58365.2723281233,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2012","2012","NZD","New Zealand Dollar","0","Units",,,60081.8988933916,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2013","2013","NZD","New Zealand Dollar","0","Units",,,59693.2460219255,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2014","2014","NZD","New Zealand Dollar","0","Units",,,60458.9359372722,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2015","2015","NZD","New Zealand Dollar","0","Units",,,62024.590738645,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2016","2016","NZD","New Zealand Dollar","0","Units",,,64464.1412566506,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2017","2017","NZD","New Zealand Dollar","0","Units",,,65926.8232144388,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2018","2018","NZD","New Zealand Dollar","0","Units",,,68456.423901182,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2019","2019","NZD","New Zealand Dollar","0","Units",,,71641.9274105384,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2020","2020","NZD","New Zealand Dollar","0","Units",,,74254.6726363396,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2021","2021","NZD","New Zealand Dollar","0","Units",,,77887.6014343166,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2000","2000","NZD","New Zealand Dollar","0","Units","2021","2021",54386.2112807447,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2001","2001","NZD","New Zealand Dollar","0","Units","2021","2021",55417.3485210095,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2002","2002","NZD","New Zealand Dollar","0","Units","2021","2021",56441.3812963668,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2003","2003","NZD","New Zealand Dollar","0","Units","2021","2021",58533.4048953777,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2004","2004","NZD","New Zealand Dollar","0","Units","2021","2021",60583.2557469792,,
